code,wall_affinity,side,phi1_inf,phi2_inf,nearest_binodal_phi1,nearest_binodal_phi2,distance,signed_distance,tolerance,classification
m0p44,-0.44,strong,0.08415176959503956,0.01913809523809524,0.0967207995003123,0.015003123048094941,0.01323172353745786,0.013221810020714828,0.001111805121798877,one_phase_side
m0p44,-0.44,strong,0.0842221199949153,0.019639097744360904,0.09727670206121174,0.017226733291692692,0.013275602252936237,0.013213084741820421,0.001111805121798877,one_phase_side
m0p44,-0.44,strong,0.08429180535561584,0.02014010025062657,0.09727670206121174,0.017226733291692692,0.013307713909323525,0.013268226756371723,0.001111805121798877,one_phase_side
m0p44,-0.44,strong,0.084359358788973,0.02064110275689223,0.09727670206121174,0.017226733291692692,0.013360975864724048,0.013360833346754808,0.001111805121798877,one_phase_side
m0p44,-0.44,strong,0.08442663735938434,0.021142105263157896,0.09727670206121174,0.017226733291692692,0.013433327976197324,0.013430486888112348,0.001111805121798877,one_phase_side
m0p44,-0.44,strong,0.0844937140355331,0.02164310776942356,0.09727670206121174,0.017226733291692692,0.013524390795603178,0.013512843695744358,0.001111805121798877,one_phase_side
m0p44,-0.44,strong,0.08456070126600508,0.022144110275689226,0.09727670206121174,0.017226733291692692,0.013633681550719716,0.01359536087300826,0.001111805121798877,one_phase_side
m0p44,-0.44,strong,0.08462778252133642,0.022645112781954888,0.09783260462211117,0.018894440974391004,0.013727157962271868,0.013725115180622539,0.001111805121798877,one_phase_side
m0p44,-0.44,strong,0.08469528541196773,0.023146115288220553,0.09783260462211117,0.018894440974391004,0.01380818201285317,0.013799313854014696,0.001111805121798877,one_phase_side
m0p44,-0.44,strong,0.08476391739721126,0.02364711779448622,0.09783260462211117,0.018894440974391004,0.013906060647736746,0.013887300965397104,0.00111180512179887,one_phase_side
m0p44,-0.44,strong,0.08482914767827117,0.02414812030075188,0.09783260462211117,0.018894440974391004,0.014024658247334672,0.013971472230968467,0.00111180512179887,one_phase_side
m0p44,-0.44,strong,0.08489347386174681,0.024649122807017546,0.0983885071830106,0.02056214865708932,0.014100329146661851,0.0141002746000862,0.00111180512179887,one_phase_side
m0p44,-0.44,strong,0.0849572782891978,0.02515012531328321,0.09894440974391004,0.02278575890068707,0.014185558672974897,0.014102447749631531,0.00111180512179887,one_phase_side
m0p44,-0.44,strong,0.08502056597920257,0.025651127819548876,0.09894440974391004,0.02278575890068707,0.014215616913281054,0.01417364783030346,0.00111180512179887,one_phase_side
m0p44,-0.44,strong,0.08508308245776458,0.026152130325814538,0.09894440974391004,0.02278575890068707,0.01426425079369945,0.014238994106108115,0.001111805121798877,one_phase_side
m0p44,-0.44,strong,0.08577142857142858,0.031600334850498735,0.10005621486570893,0.026677076826983136,0.015109387447523156,0.015096950284379192,0.00111180512179887,one_phase_side
m0p1,-0.1,weak,0.12315104370177864,0.08577142857142858,0.12118051217988757,0.08727045596502185,0.0024758993528633923,-0.0023883536624346976,0.00111180512179887,two_phase_side
m0p1,-0.1,weak,0.1273936338497954,0.0967934837092732,0.12507183010618364,0.0967207995003123,0.002322941156827242,-0.0021258512523703124,0.00111180512179887,two_phase_side
m0p1,-0.1,weak,0.13185997992522883,0.10781553884711781,0.13007495315427858,0.10839475327920049,0.0018766485902645487,-0.0018720732450975583,0.00111180512179887,two_phase_side
m0p1,-0.1,weak,0.13206851418657142,0.10831654135338348,0.13007495315427858,0.10839475327920049,0.001995094658109359,-0.0018575620974682118,0.00111180512179887,two_phase_side
m0p1,-0.1,weak,0.13227767295981205,0.10881754385964913,0.13063085571517802,0.11006246096189881,0.00206441895667952,-0.0019930611823835904,0.00111180512179887,two_phase_side
m0p1,-0.1,weak,0.13290819169809465,0.11032055137844614,0.13118675827607745,0.11117426608369768,0.0019214998892533284,-0.0019214625342318136,0.00111180512179887,two_phase_side
m0p1,-0.1,weak,0.13311925757401546,0.1108215538847118,0.13118675827607745,0.11117426608369768,0.0019644234349661914,-0.0018845760495575005,0.00111180512179887,two_phase_side
m0p1,-0.1,weak,0.13333103593222492,0.11132255639097746,0.1317426608369769,0.11228607120549655,0.0018577664656791388,-0.0018414647138177709,0.00111180512179887,two_phase_side
m0p1,-0.1,weak,0.13375588579754338,0.11232456140350879,0.13229856339787632,0.11339787632729544,0.0018099153301175451,-0.001753113340799286,0.00111180512179887,two_phase_side
m0p1,-0.1,weak,0.13396916818435725,0.11282556390977445,0.13229856339787632,0.11339787632729544,0.0017659167182689272,-0.0017633842496139838,0.00111180512179887,two_phase_side
m0p1,-0.1,weak,0.13678947452395676,0.11933859649122809,0.13507807620237353,0.11951280449718925,0.0017202420307790636,-0.0016375895926781059,0.00111180512179887,two_phase_side
m0p1,-0.1,weak,0.1385708353814929,0.1233466165413534,0.13730168644597127,0.12451592754528419,0.0017256961622630226,-0.0016595091945032741,0.0011118051217988978,two_phase_side
m0p1,-0.1,weak,0.13879611343133264,0.12384761904761907,0.13730168644597127,0.12451592754528419,0.001637054752483155,-0.0016353154922776583,0.0011118051217988978,two_phase_side
m0p1,-0.1,weak,0.1390218600344595,0.12434862155388474,0.13730168644597127,0.12451592754528419,0.0017282906206106082,-0.0016115402513636543,0.0011118051217988978,two_phase_side
m0p1,-0.1,weak,0.1397025582694166,0.12585162907268171,0.13841349156777014,0.12673953778888195,0.0015652714938942853,-0.0015507021467157985,0.00111180512179887,two_phase_side
m0p1,-0.1,weak,0.13993084052783297,0.12635263157894738,0.13841349156777014,0.12673953778888195,0.0015659004699819523,-0.001529191479901314,0.00111180512179887,two_phase_side
m0p1,-0.1,weak,0.1406183552836972,0.12785563909774436,0.13952529668956903,0.12896314803247969,0.001556069770516742,-0.001474441157279225,0.00111180512179887,two_phase_side
m0p1,-0.1,weak,0.14084900397690298,0.12835664160401003,0.13952529668956903,0.12896314803247969,0.0014560395016331115,-0.0014550439350462874,0.00111180512179887,two_phase_side
m0p1,-0.1,weak,0.1410798012151355,0.1288576441102757,0.13952529668956903,0.12896314803247969,0.0015580806775026257,-0.0014357793772262098,0.00111180512179887,two_phase_side
m0p1,-0.1,weak,0.1413115233789873,0.12935864661654137,0.14008119925046847,0.13007495315427858,0.0014236546341092416,-0.0014210403258120778,0.00111180512179887,two_phase_side
m0p1,-0.1,weak,0.1417764476509173,0.13036065162907268,0.1406371018113679,0.13118675827607745,0.0014073241042219004,-0.0013891844872104568,0.00111180512179887,two_phase_side
m0p1,-0.1,weak,0.142009873359322,0.13086165413533835,0.1406371018113679,0.13118675827607745,0.0014107425084677898,-0.0013722673957427308,0.00111180512179887,two_phase_side
m0p1,-0.1,weak,0.14271357759118153,0.13236466165413535,0.14174890693316677,0.1334103685196752,0.0014227059875714938,-0.0013319757687388662,0.00111180512179887,two_phase_side
m0p1,-0.1,weak,0.14294963809132155,0.13286566416040102,0.14174890693316677,0.1334103685196752,0.001318506030769674,-0.0013174117893625648,0.00111180512179887,two_phase_side
m0p1,-0.1,weak,0.1431858179363446,0.13336666666666666,0.14174890693316677,0.1334103685196752,0.001437575418198956,-0.0013029543959769436,0.00111180512179887,two_phase_side
