phi1,phi2
0.6659650218613367,1.1284959375277621e-08
0.6870893191755153,1.1284959375277621e-08
0.7282261086820737,1.1284959375277621e-08
0.7688069956277327,1.1284959375277621e-08
0.7915990006246096,1.1284959375277621e-08
0.8066083697688944,1.1284959375277621e-08
0.8744284821986258,1.1284959375277621e-08
0.9189999981,1.1284959375277621e-08
0.9226249977375001,1.1284959375277621e-08
0.9329999967,1.1284959375277621e-08
0.9654999934499999,1.1284959375277621e-08
0.9779999922,1.1284959375277621e-08
0.9907499909249999,1.1284959375277621e-08
0.9966249903375,1.1284959375277621e-08
4.340102636447441e-08,1.1481536214968817e-08
1.2882495516931322e-07,1.1481536214968817e-08
1.1748975549395302e-06,1.1481536214968817e-08
0.0003958220648357226,1.1481536214968817e-08
0.4152529668956902,1.1481536214968817e-08
0.430262336039975,1.1481536214968817e-08
0.5959212991880075,1.1481536214968817e-08
0.7226670830730794,1.1481536214968817e-08
0.7571330418488444,1.1481536214968817e-08
0.7877076826983136,1.1481536214968817e-08
0.9086249991375001,1.1481536214968817e-08
0.915249998475,1.1481536214968817e-08
0.9431249956875,1.1481536214968817e-08
0.965249993475,1.1481536214968817e-08
9.440608762859226e-08,1.1681537298613243e-08
4.097321098135413e-07,1.1681537298613243e-08
2.2646443075930618e-06,1.1681537298613243e-08
8.861352236594993e-06,1.1681537298613243e-08
7.673614893618185e-05,1.1681537298613243e-08
0.0003694026443582834,1.1681537298613243e-08
0.005188000389289609,1.1681537298613243e-08
0.19122423485321674,1.1681537298613243e-08
0.2773891317926296,1.1681537298613243e-08
0.35855090568394754,1.1681537298613243e-08
0.4547220487195503,1.1681537298613243e-08
0.5253216739537789,1.1681537298613243e-08
0.6859775140537164,1.1681537298613243e-08
0.7059900062460962,1.1681537298613243e-08
0.7843722673329169,1.1681537298613243e-08
0.8282885696439725,1.1681537298613243e-08
0.9083749991625,1.1681537298613243e-08
0.927749997225,1.1681537298613243e-08
0.933749996625,1.1681537298613243e-08
0.9811249918875,1.1681537298613243e-08
0.9937499906249999,1.1681537298613243e-08
4.650503761666067e-08,1.1885022274370188e-08
1.1220184543019629e-07,1.1885022274370188e-08
2.4406190680419813e-07,1.1885022274370188e-08
2.3442288153199226e-06,1.1885022274370188e-08
3.801893963205613e-06,1.1885022274370188e-08
8.560517117200949e-06,1.1885022274370188e-08
3.780071373018108e-05,1.1885022274370188e-08
0.00015048735188025143,1.1885022274370188e-08
0.000504080619102669,1.1885022274370188e-08
0.0016032453906900416,1.1885022274370188e-08
